alarm_id,plant_id,equipment_id,alarm_timestamp,alarm_code,alarm_short_name,alarm_description,severity,duration_minutes,resolved_timestamp,operator_id
ALM001139,PLT005,TRB006,2024-04-16 11:20:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,13,2024-04-16 11:33:00,OPR012
ALM001140,PLT002,TRB003,2024-09-14 15:58:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,282,2024-09-14 20:40:00,OPR009
ALM001141,PLT004,TRB005,2024-03-09 02:09:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,457,2024-03-09 09:46:00,OPR011
ALM001142,PLT003,GEN004,2024-06-08 03:47:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,7,2024-06-08 03:54:00,OPR002
ALM001143,PLT004,GEN005,2024-06-22 18:19:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,261,2024-06-22 22:40:00,OPR004
ALM001144,PLT001,GEN002,2024-02-15 06:37:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,302,2024-02-15 11:39:00,OPR002
ALM001145,PLT003,GEN004,2024-12-22 04:09:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,263,2024-12-22 08:32:00,OPR010
ALM001146,PLT004,GEN005,2024-05-11 15:25:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,471,2024-05-11 23:16:00,OPR003
ALM001147,PLT005,GEN006,2024-02-06 21:28:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,63,2024-02-06 22:31:00,OPR012
ALM001148,PLT002,GEN003,2024-10-10 06:55:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,266,2024-10-10 11:21:00,OPR010
ALM001149,PLT002,TRB003,2024-08-07 23:09:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,12,2024-08-07 23:21:00,OPR012
ALM001150,PLT002,GEN003,2024-07-14 11:25:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,466,2024-07-14 19:11:00,OPR008
ALM001151,PLT002,GEN003,2024-06-16 13:04:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,6,2024-06-16 13:10:00,OPR007
ALM001152,PLT002,TRB003,2024-12-16 10:26:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,97,2024-12-16 12:03:00,OPR007
ALM001153,PLT005,TRB006,2024-04-24 17:14:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,376,2024-04-24 23:30:00,OPR004
ALM001154,PLT001,TRB002,2024-08-02 23:30:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,194,2024-08-03 02:44:00,OPR008
ALM001155,PLT004,TRB005,2024-10-21 17:35:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,304,2024-10-21 22:39:00,OPR001
ALM001156,PLT001,GEN001,2024-09-19 08:35:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,193,2024-09-19 11:48:00,OPR002
ALM001157,PLT003,GEN004,2024-04-17 04:10:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,344,2024-04-17 09:54:00,OPR002
ALM001158,PLT002,GEN003,2024-05-20 06:59:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,346,2024-05-20 12:45:00,OPR003
ALM001159,PLT005,TRB006,2024-03-19 10:13:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,217,2024-03-19 13:50:00,OPR002
ALM001160,PLT003,GEN004,2024-09-24 21:00:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,178,2024-09-24 23:58:00,OPR002
ALM001161,PLT003,GEN004,2024-08-17 15:33:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,402,2024-08-17 22:15:00,OPR004
ALM001162,PLT003,TRB004,2024-12-24 13:26:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,182,2024-12-24 16:28:00,OPR001
ALM001163,PLT003,GEN004,2024-09-20 05:44:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,273,2024-09-20 10:17:00,OPR003
ALM001164,PLT002,TRB003,2024-07-31 17:02:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,9,2024-07-31 17:11:00,OPR007
ALM001165,PLT004,TRB005,2024-07-01 05:40:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,250,2024-07-01 09:50:00,OPR002
ALM001166,PLT004,GEN005,2024-08-20 09:27:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,7,2024-08-20 09:34:00,OPR003
ALM001167,PLT001,TRB002,2024-07-29 22:24:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,33,2024-07-29 22:57:00,OPR010
ALM001168,PLT003,GEN004,2024-11-09 15:34:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,10,2024-11-09 15:44:00,OPR006
ALM001169,PLT003,TRB004,2024-05-10 15:39:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,213,2024-05-10 19:12:00,OPR003
ALM001170,PLT004,TRB005,2024-08-17 16:39:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,251,2024-08-17 20:50:00,OPR007
ALM001171,PLT001,GEN002,2024-10-18 12:35:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,315,2024-10-18 17:50:00,OPR011
ALM001172,PLT005,TRB006,2024-10-05 02:00:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,261,2024-10-05 06:21:00,OPR008
ALM001173,PLT001,GEN002,2024-12-02 17:09:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,15,2024-12-02 17:24:00,OPR002
ALM001174,PLT003,GEN004,2024-09-18 17:24:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,283,2024-09-18 22:07:00,OPR001
ALM001175,PLT002,TRB003,2024-04-26 08:30:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,14,2024-04-26 08:44:00,OPR002
ALM001176,PLT003,TRB004,2024-12-03 07:25:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,126,2024-12-03 09:31:00,OPR002
ALM001177,PLT004,GEN005,2024-04-02 12:00:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,2,2024-04-02 12:02:00,OPR009
ALM001178,PLT002,GEN003,2024-10-14 08:07:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,397,2024-10-14 14:44:00,OPR008
ALM001179,PLT001,GEN002,2024-02-05 08:23:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,6,2024-02-05 08:29:00,OPR007
ALM001180,PLT003,TRB004,2024-07-21 18:20:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,426,2024-07-22 01:26:00,OPR008
ALM001181,PLT003,GEN004,2024-04-01 12:44:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,225,2024-04-01 16:29:00,OPR007
ALM001182,PLT004,GEN005,2024-06-16 11:29:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,9,2024-06-16 11:38:00,OPR010
ALM001183,PLT005,TRB006,2024-08-22 19:35:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,387,2024-08-23 02:02:00,OPR005
ALM001184,PLT003,TRB004,2024-05-16 21:13:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,474,2024-05-17 05:07:00,OPR009
ALM001185,PLT005,TRB006,2024-05-09 22:02:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,404,2024-05-10 04:46:00,OPR001
ALM001186,PLT005,GEN006,2024-04-15 21:51:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,14,2024-04-15 22:05:00,OPR011
ALM001187,PLT005,GEN006,2024-12-30 10:14:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,78,2024-12-30 11:32:00,OPR011
ALM001188,PLT002,TRB003,2024-12-04 16:16:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,437,2024-12-04 23:33:00,OPR002
ALM001189,PLT003,TRB004,2024-07-29 03:48:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,13,2024-07-29 04:01:00,OPR008
ALM001190,PLT003,GEN004,2024-02-13 21:13:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,211,2024-02-14 00:44:00,OPR012
ALM001191,PLT003,TRB004,2024-04-04 03:40:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,10,2024-04-04 03:50:00,OPR008
ALM001192,PLT004,GEN005,2024-04-09 19:59:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,436,2024-04-10 03:15:00,OPR004
ALM001193,PLT002,GEN003,2024-08-13 22:40:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,193,2024-08-14 01:53:00,OPR002
ALM001194,PLT003,TRB004,2024-05-10 10:18:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,227,2024-05-10 14:05:00,OPR009
ALM001195,PLT001,GEN002,2024-12-15 11:22:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,3,2024-12-15 11:25:00,OPR001
ALM001196,PLT005,GEN006,2024-01-19 14:24:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,223,2024-01-19 18:07:00,OPR010
ALM001197,PLT003,TRB004,2024-08-16 00:00:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,345,2024-08-16 05:45:00,OPR001
ALM001198,PLT001,GEN001,2024-12-26 11:28:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,473,2024-12-26 19:21:00,OPR009
ALM001199,PLT004,TRB005,2024-09-16 20:01:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,272,2024-09-17 00:33:00,OPR002
ALM001200,PLT004,TRB005,2024-01-20 05:00:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,10,2024-01-20 05:10:00,OPR012
ALM001201,PLT004,TRB005,2024-10-10 21:45:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,7,2024-10-10 21:52:00,OPR001
ALM001202,PLT003,GEN004,2024-11-04 21:38:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,302,2024-11-05 02:40:00,OPR008
ALM001203,PLT003,GEN004,2024-08-09 03:57:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,288,2024-08-09 08:45:00,OPR006
ALM001204,PLT001,GEN002,2024-03-30 01:19:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,4,2024-03-30 01:23:00,OPR011
ALM001205,PLT004,TRB005,2024-09-28 03:18:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,35,2024-09-28 03:53:00,OPR001
ALM001206,PLT005,TRB006,2024-06-13 04:47:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,6,2024-06-13 04:53:00,OPR008
ALM001207,PLT003,GEN004,2024-08-15 17:43:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,89,2024-08-15 19:12:00,OPR004
ALM001208,PLT005,GEN006,2024-09-28 21:03:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,326,2024-09-29 02:29:00,OPR012
ALM001209,PLT003,GEN004,2024-05-19 00:20:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,432,2024-05-19 07:32:00,OPR008
ALM001210,PLT001,GEN002,2024-08-20 10:46:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,106,2024-08-20 12:32:00,OPR010
ALM001211,PLT003,GEN004,2024-05-26 06:04:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,190,2024-05-26 09:14:00,OPR003
ALM001212,PLT001,TRB002,2024-09-17 01:41:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,69,2024-09-17 02:50:00,OPR010
ALM001213,PLT005,TRB006,2024-02-14 13:47:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,447,2024-02-14 21:14:00,OPR003
ALM001214,PLT005,TRB006,2024-08-21 23:41:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,14,2024-08-21 23:55:00,OPR003
ALM001215,PLT004,GEN005,2024-05-20 02:52:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,1,2024-05-20 02:53:00,OPR001
ALM001216,PLT001,TRB002,2024-12-28 08:17:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,479,2024-12-28 16:16:00,OPR010
ALM001217,PLT002,TRB003,2024-11-17 07:54:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,36,2024-11-17 08:30:00,OPR001
ALM001218,PLT005,TRB006,2024-01-11 23:34:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,315,2024-01-12 04:49:00,OPR001
ALM001219,PLT003,TRB004,2024-09-09 19:36:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,362,2024-09-10 01:38:00,OPR009
ALM001220,PLT003,TRB004,2024-07-02 04:34:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,5,2024-07-02 04:39:00,OPR005
ALM001221,PLT003,GEN004,2024-07-14 08:44:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,428,2024-07-14 15:52:00,OPR010
ALM001222,PLT004,GEN005,2024-10-04 19:30:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,10,2024-10-04 19:40:00,OPR010
ALM001223,PLT001,TRB002,2024-04-22 22:33:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,154,2024-04-23 01:07:00,OPR009
ALM001224,PLT001,GEN001,2024-01-10 00:06:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,396,2024-01-10 06:42:00,OPR006
ALM001225,PLT005,GEN006,2024-12-12 11:17:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,44,2024-12-12 12:01:00,OPR010
ALM001226,PLT005,TRB006,2024-01-22 19:35:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,467,2024-01-23 03:22:00,OPR010
ALM001227,PLT005,TRB006,2024-06-14 18:20:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,6,2024-06-14 18:26:00,OPR003
ALM001228,PLT002,GEN003,2024-03-29 13:45:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,5,2024-03-29 13:50:00,OPR004
ALM001229,PLT004,GEN005,2024-06-11 14:44:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,388,2024-06-11 21:12:00,OPR009
ALM001230,PLT005,TRB006,2024-12-22 01:12:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,435,2024-12-22 08:27:00,OPR009
ALM001231,PLT004,TRB005,2024-03-09 23:07:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,8,2024-03-09 23:15:00,OPR009
ALM001232,PLT005,TRB006,2024-12-10 23:04:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,412,2024-12-11 05:56:00,OPR005
ALM001233,PLT003,GEN004,2024-08-27 12:38:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,339,2024-08-27 18:17:00,OPR004
ALM001234,PLT002,GEN003,2024-04-03 12:03:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,146,2024-04-03 14:29:00,OPR005
ALM001235,PLT005,TRB006,2024-06-29 21:09:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,401,2024-06-30 03:50:00,OPR011
ALM001236,PLT002,TRB003,2024-10-26 23:50:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,19,2024-10-27 00:09:00,OPR010
ALM001237,PLT005,TRB006,2024-06-24 20:15:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,471,2024-06-25 04:06:00,OPR006
ALM001238,PLT002,TRB003,2024-10-10 09:28:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,479,2024-10-10 17:27:00,OPR011
ALM001239,PLT001,TRB002,2024-06-03 18:30:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,249,2024-06-03 22:39:00,OPR009
ALM001240,PLT004,TRB005,2024-09-19 11:26:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,6,2024-09-19 11:32:00,OPR006
ALM001241,PLT001,GEN001,2024-09-22 08:15:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,460,2024-09-22 15:55:00,OPR001
ALM001242,PLT003,GEN004,2024-11-30 09:09:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,142,2024-11-30 11:31:00,OPR007
ALM001243,PLT003,GEN004,2024-03-21 01:14:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,315,2024-03-21 06:29:00,OPR005
ALM001244,PLT005,TRB006,2024-05-07 23:15:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,54,2024-05-08 00:09:00,OPR011
ALM001245,PLT005,GEN006,2024-05-04 15:34:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,430,2024-05-04 22:44:00,OPR003
ALM001246,PLT004,TRB005,2024-11-28 18:19:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,403,2024-11-29 01:02:00,OPR006
ALM001247,PLT005,TRB006,2024-04-05 02:18:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,311,2024-04-05 07:29:00,OPR006
ALM001248,PLT004,GEN005,2024-07-20 15:25:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,14,2024-07-20 15:39:00,OPR003
ALM001249,PLT003,GEN004,2024-02-09 03:57:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,391,2024-02-09 10:28:00,OPR005
ALM001250,PLT002,TRB003,2024-06-11 23:17:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,271,2024-06-12 03:48:00,OPR009
ALM001251,PLT001,TRB002,2024-03-25 03:31:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,411,2024-03-25 10:22:00,OPR009
ALM001252,PLT005,GEN006,2024-06-01 02:47:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,181,2024-06-01 05:48:00,OPR012
ALM001253,PLT001,GEN001,2024-10-12 23:48:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,3,2024-10-12 23:51:00,OPR009
ALM001254,PLT004,TRB005,2024-05-08 17:21:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,415,2024-05-09 00:16:00,OPR003
ALM001255,PLT005,GEN006,2024-07-06 10:18:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,74,2024-07-06 11:32:00,OPR003
ALM001256,PLT005,TRB006,2024-06-07 15:47:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,96,2024-06-07 17:23:00,OPR011
ALM001257,PLT001,TRB001,2024-03-22 15:54:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,189,2024-03-22 19:03:00,OPR011
ALM001258,PLT003,TRB004,2024-09-16 18:14:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,304,2024-09-16 23:18:00,OPR005
ALM001259,PLT002,GEN003,2024-04-03 07:28:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,5,2024-04-03 07:33:00,OPR002
ALM001260,PLT001,TRB001,2024-02-25 07:36:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,164,2024-02-25 10:20:00,OPR002
ALM001261,PLT001,GEN002,2024-04-13 14:16:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,468,2024-04-13 22:04:00,OPR011
ALM001262,PLT005,GEN006,2024-03-31 20:41:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,3,2024-03-31 20:44:00,OPR001
ALM001263,PLT002,TRB003,2024-05-17 09:08:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,126,2024-05-17 11:14:00,OPR009
ALM001264,PLT005,TRB006,2024-12-15 14:21:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,278,2024-12-15 18:59:00,OPR005
ALM001265,PLT002,GEN003,2024-01-02 04:41:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,251,2024-01-02 08:52:00,OPR011
ALM001266,PLT005,TRB006,2024-11-21 04:47:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,12,2024-11-21 04:59:00,OPR001
ALM001267,PLT005,TRB006,2024-08-13 10:06:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,187,2024-08-13 13:13:00,OPR009
ALM001268,PLT005,GEN006,2024-03-17 06:03:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,134,2024-03-17 08:17:00,OPR006
ALM001269,PLT001,GEN001,2024-06-02 12:36:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,225,2024-06-02 16:21:00,OPR004
ALM001270,PLT004,TRB005,2024-10-23 18:57:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,314,2024-10-24 00:11:00,OPR007
ALM001271,PLT003,TRB004,2024-05-11 18:23:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,200,2024-05-11 21:43:00,OPR009
ALM001272,PLT005,TRB006,2024-03-03 03:49:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,73,2024-03-03 05:02:00,OPR010
ALM001273,PLT001,GEN002,2024-03-15 13:39:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,140,2024-03-15 15:59:00,OPR002
ALM001274,PLT001,TRB001,2024-12-17 04:13:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,417,2024-12-17 11:10:00,OPR005
ALM001275,PLT004,GEN005,2024-04-29 16:00:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,292,2024-04-29 20:52:00,OPR001
ALM001276,PLT001,TRB002,2024-09-10 03:33:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,246,2024-09-10 07:39:00,OPR002
ALM001277,PLT005,TRB006,2024-07-31 06:51:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,40,2024-07-31 07:31:00,OPR004
ALM001278,PLT003,GEN004,2024-02-24 18:02:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,115,2024-02-24 19:57:00,OPR012
ALM001279,PLT002,GEN003,2024-09-03 02:32:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,162,2024-09-03 05:14:00,OPR007
ALM001280,PLT001,GEN002,2024-02-28 08:34:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,449,2024-02-28 16:03:00,OPR011
ALM001281,PLT005,TRB006,2024-12-26 07:11:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,18,2024-12-26 07:29:00,OPR012
ALM001282,PLT001,TRB001,2024-12-13 07:49:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,426,2024-12-13 14:55:00,OPR011
ALM001283,PLT003,GEN004,2024-02-09 00:27:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,78,2024-02-09 01:45:00,OPR002
ALM001284,PLT002,TRB003,2024-10-29 09:02:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,5,2024-10-29 09:07:00,OPR010
ALM001285,PLT004,TRB005,2024-06-19 23:01:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,9,2024-06-19 23:10:00,OPR012
ALM001286,PLT005,TRB006,2024-04-15 03:07:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,284,2024-04-15 07:51:00,OPR007
ALM001287,PLT001,TRB001,2024-07-25 12:58:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,199,2024-07-25 16:17:00,OPR007
ALM001288,PLT003,TRB004,2024-07-26 04:16:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,169,2024-07-26 07:05:00,OPR006
ALM001289,PLT003,TRB004,2024-12-15 01:39:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,20,2024-12-15 01:59:00,OPR005
ALM001290,PLT002,GEN003,2024-06-10 17:23:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,2,2024-06-10 17:25:00,OPR004
ALM001291,PLT004,GEN005,2024-09-07 10:53:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,131,2024-09-07 13:04:00,OPR006
ALM001292,PLT005,TRB006,2024-04-27 00:58:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,76,2024-04-27 02:14:00,OPR004
ALM001293,PLT003,GEN004,2024-09-05 08:49:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,411,2024-09-05 15:40:00,OPR007
ALM001294,PLT004,TRB005,2024-07-28 22:30:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,275,2024-07-29 03:05:00,OPR006
ALM001295,PLT003,GEN004,2024-08-01 00:21:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,260,2024-08-01 04:41:00,OPR008
ALM001296,PLT005,TRB006,2024-07-17 06:55:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,312,2024-07-17 12:07:00,OPR001
ALM001297,PLT002,GEN003,2024-01-18 16:08:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,50,2024-01-18 16:58:00,OPR009
ALM001298,PLT003,GEN004,2024-07-25 08:53:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,401,2024-07-25 15:34:00,OPR006
ALM001299,PLT005,GEN006,2024-02-17 17:33:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,252,2024-02-17 21:45:00,OPR011
ALM001300,PLT001,GEN002,2024-04-07 11:07:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,303,2024-04-07 16:10:00,OPR007
ALM001301,PLT001,GEN001,2024-02-01 10:55:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,11,2024-02-01 11:06:00,OPR001
ALM001302,PLT003,GEN004,2024-06-02 21:29:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,298,2024-06-03 02:27:00,OPR011
ALM001303,PLT001,TRB002,2024-07-08 03:21:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,246,2024-07-08 07:27:00,OPR006
ALM001304,PLT002,TRB003,2024-07-03 17:44:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,265,2024-07-03 22:09:00,OPR005
