reading_id,plant_id,reading_timestamp,mw_output,fuel_consumed_mscf,heat_rate_btu_kwh,load_factor_pct,frequency_hz,voltage_kv,status
RDG00006569,PLT004,2024-06-13 03:00:00,26.42,0.2496,9447.0,80.05,49.97,10.947,PARTIAL_LOAD
RDG00006570,PLT005,2024-06-13 03:00:00,24.67,0.2373,9619.0,77.1,49.87,10.966,PARTIAL_LOAD
RDG00006571,PLT001,2024-06-13 06:00:00,52.45,0.4949,9436.0,90.43,50.07,10.968,PARTIAL_LOAD
RDG00006572,PLT002,2024-06-13 06:00:00,27.16,0.2548,9383.0,87.63,50.06,11.17,PARTIAL_LOAD
RDG00006573,PLT003,2024-06-13 06:00:00,23.74,0.22,9269.0,93.1,49.98,10.924,PARTIAL_LOAD
RDG00006574,PLT004,2024-06-13 06:00:00,29.61,0.2829,9555.0,89.72,49.89,10.83,PARTIAL_LOAD
RDG00006575,PLT005,2024-06-13 06:00:00,28.37,0.2698,9509.0,88.65,49.95,10.942,PARTIAL_LOAD
RDG00006576,PLT001,2024-06-13 09:00:00,53.59,0.509,9498.0,92.4,49.86,11.003,PARTIAL_LOAD
RDG00006577,PLT002,2024-06-13 09:00:00,28.5,0.2674,9384.0,91.92,49.93,11.076,PARTIAL_LOAD
RDG00006578,PLT003,2024-06-13 09:00:00,24.35,0.2399,9852.0,95.5,50.03,10.978,FULL_LOAD
RDG00006579,PLT004,2024-06-13 09:00:00,31.74,0.2986,9409.0,96.19,49.82,10.881,FULL_LOAD
RDG00006580,PLT005,2024-06-13 09:00:00,30.45,0.2937,9646.0,95.14,50.02,10.909,FULL_LOAD
RDG00006581,PLT001,2024-06-13 12:00:00,57.48,0.5457,9494.0,99.1,49.87,11.159,FULL_LOAD
RDG00006582,PLT002,2024-06-13 12:00:00,31.0,0.2988,9639.0,100.0,49.94,10.958,FULL_LOAD
RDG00006583,PLT003,2024-06-13 12:00:00,25.42,0.2366,9309.0,99.68,49.87,10.947,FULL_LOAD
RDG00006584,PLT004,2024-06-13 12:00:00,30.92,0.2993,9681.0,93.68,50.09,10.815,PARTIAL_LOAD
RDG00006585,PLT005,2024-06-13 12:00:00,32.0,0.3182,9944.0,100.0,49.88,10.933,FULL_LOAD
RDG00006586,PLT001,2024-06-13 15:00:00,53.49,0.4955,9264.0,92.22,49.98,10.858,PARTIAL_LOAD
RDG00006587,PLT002,2024-06-13 15:00:00,30.73,0.2866,9327.0,99.11,50.17,10.973,FULL_LOAD
RDG00006588,PLT003,2024-06-13 15:00:00,23.96,0.2217,9254.0,93.96,49.95,10.986,PARTIAL_LOAD
RDG00006589,PLT004,2024-06-13 15:00:00,31.65,0.3049,9635.0,95.92,49.97,10.999,FULL_LOAD
RDG00006590,PLT005,2024-06-13 15:00:00,31.79,0.3061,9628.0,99.35,49.94,10.975,FULL_LOAD
RDG00006591,PLT001,2024-06-13 18:00:00,50.22,0.4797,9551.0,86.59,50.13,10.917,PARTIAL_LOAD
RDG00006592,PLT002,2024-06-13 18:00:00,27.58,0.2726,9885.0,88.98,49.87,10.855,PARTIAL_LOAD
RDG00006593,PLT003,2024-06-13 18:00:00,22.39,0.2149,9596.0,87.8,50.02,11.204,PARTIAL_LOAD
RDG00006594,PLT004,2024-06-13 18:00:00,28.59,0.2615,9148.0,86.64,49.92,11.149,PARTIAL_LOAD
RDG00006595,PLT005,2024-06-13 18:00:00,27.39,0.2654,9689.0,85.59,49.91,10.827,PARTIAL_LOAD
RDG00006596,PLT001,2024-06-13 21:00:00,46.24,0.4453,9631.0,79.72,49.88,11.246,PARTIAL_LOAD
RDG00006597,PLT002,2024-06-13 21:00:00,25.0,0.2343,9373.0,80.63,50.03,10.899,PARTIAL_LOAD
RDG00006598,PLT003,2024-06-13 21:00:00,21.37,0.2019,9449.0,83.8,49.9,11.319,PARTIAL_LOAD
RDG00006599,PLT004,2024-06-13 21:00:00,24.6,0.2301,9352.0,74.55,50.11,11.1,PARTIAL_LOAD
RDG00006600,PLT005,2024-06-13 21:00:00,26.24,0.2519,9600.0,82.01,49.98,10.961,PARTIAL_LOAD
RDG00006601,PLT001,2024-06-14 00:00:00,47.51,0.4623,9731.0,81.91,50.01,11.021,PARTIAL_LOAD
RDG00006602,PLT002,2024-06-14 00:00:00,24.61,0.2286,9287.0,79.37,49.95,10.85,PARTIAL_LOAD
RDG00006603,PLT003,2024-06-14 00:00:00,20.28,0.1976,9742.0,79.52,50.01,10.947,PARTIAL_LOAD
RDG00006604,PLT004,2024-06-14 00:00:00,25.12,0.2361,9400.0,76.13,50.03,11.055,PARTIAL_LOAD
RDG00006605,PLT005,2024-06-14 00:00:00,25.89,0.2387,9219.0,80.9,50.03,10.901,PARTIAL_LOAD
RDG00006606,PLT001,2024-06-14 03:00:00,48.47,0.4598,9486.0,83.57,49.94,10.9,PARTIAL_LOAD
RDG00006607,PLT002,2024-06-14 03:00:00,24.59,0.2367,9625.0,79.31,49.8,11.124,PARTIAL_LOAD
RDG00006608,PLT003,2024-06-14 03:00:00,19.61,0.1861,9492.0,76.91,49.89,11.249,PARTIAL_LOAD
RDG00006609,PLT004,2024-06-14 03:00:00,26.9,0.2472,9189.0,81.51,49.98,10.922,PARTIAL_LOAD
RDG00006610,PLT005,2024-06-14 03:00:00,27.29,0.2592,9498.0,85.28,49.91,10.956,PARTIAL_LOAD
RDG00006611,PLT001,2024-06-14 06:00:00,49.89,0.4697,9415.0,86.02,50.03,10.75,PARTIAL_LOAD
RDG00006612,PLT002,2024-06-14 06:00:00,0.0,0.0,0.0,0.0,50.01,11.408,OFFLINE
RDG00006613,PLT003,2024-06-14 06:00:00,23.91,0.2273,9508.0,93.77,49.93,10.788,PARTIAL_LOAD
RDG00006614,PLT004,2024-06-14 06:00:00,28.34,0.2766,9760.0,85.87,50.02,11.043,PARTIAL_LOAD
RDG00006615,PLT005,2024-06-14 06:00:00,27.07,0.2676,9886.0,84.59,50.11,10.833,PARTIAL_LOAD
RDG00006616,PLT001,2024-06-14 09:00:00,58.0,0.5659,9757.0,100.0,50.1,11.082,FULL_LOAD
RDG00006617,PLT002,2024-06-14 09:00:00,28.12,0.261,9281.0,90.71,49.92,11.093,PARTIAL_LOAD
RDG00006618,PLT003,2024-06-14 09:00:00,24.39,0.2387,9788.0,95.66,49.98,11.088,FULL_LOAD
RDG00006619,PLT004,2024-06-14 09:00:00,32.04,0.3065,9567.0,97.09,50.08,10.839,FULL_LOAD
RDG00006620,PLT005,2024-06-14 09:00:00,30.4,0.2897,9528.0,94.99,49.94,10.811,PARTIAL_LOAD
RDG00006621,PLT001,2024-06-14 12:00:00,56.31,0.5186,9209.0,97.09,50.02,10.997,FULL_LOAD
RDG00006622,PLT002,2024-06-14 12:00:00,30.52,0.2956,9687.0,98.45,49.94,10.794,FULL_LOAD
RDG00006623,PLT003,2024-06-14 12:00:00,25.39,0.2433,9584.0,99.57,50.0,10.922,FULL_LOAD
RDG00006624,PLT004,2024-06-14 12:00:00,31.43,0.2842,9041.0,95.24,49.96,11.02,FULL_LOAD
RDG00006625,PLT005,2024-06-14 12:00:00,31.16,0.2946,9454.0,97.37,50.02,10.889,FULL_LOAD
RDG00006626,PLT001,2024-06-14 15:00:00,53.74,0.5198,9673.0,92.66,49.96,11.015,PARTIAL_LOAD
RDG00006627,PLT002,2024-06-14 15:00:00,28.99,0.2659,9172.0,93.51,49.96,11.288,PARTIAL_LOAD
RDG00006628,PLT003,2024-06-14 15:00:00,23.99,0.2337,9741.0,94.09,49.89,11.212,PARTIAL_LOAD
RDG00006629,PLT004,2024-06-14 15:00:00,30.42,0.2848,9361.0,92.18,50.18,10.806,PARTIAL_LOAD
RDG00006630,PLT005,2024-06-14 15:00:00,30.74,0.2907,9457.0,96.05,49.91,10.916,FULL_LOAD
RDG00006631,PLT001,2024-06-14 18:00:00,49.09,0.473,9635.0,84.64,49.98,10.848,PARTIAL_LOAD
RDG00006632,PLT002,2024-06-14 18:00:00,26.7,0.2581,9666.0,86.14,49.67,10.975,PARTIAL_LOAD
RDG00006633,PLT003,2024-06-14 18:00:00,23.59,0.2222,9420.0,92.52,49.86,11.187,PARTIAL_LOAD
RDG00006634,PLT004,2024-06-14 18:00:00,28.23,0.2614,9258.0,85.55,49.83,10.893,PARTIAL_LOAD
RDG00006635,PLT005,2024-06-14 18:00:00,30.01,0.2755,9179.0,93.78,49.93,10.956,PARTIAL_LOAD
RDG00006636,PLT001,2024-06-14 21:00:00,47.14,0.4418,9372.0,81.28,50.06,10.774,PARTIAL_LOAD
RDG00006637,PLT002,2024-06-14 21:00:00,24.64,0.2392,9707.0,79.47,49.92,11.081,PARTIAL_LOAD
RDG00006638,PLT003,2024-06-14 21:00:00,20.54,0.1922,9355.0,80.54,50.05,10.886,PARTIAL_LOAD
RDG00006639,PLT004,2024-06-14 21:00:00,25.79,0.2526,9793.0,78.15,50.14,10.881,PARTIAL_LOAD
RDG00006640,PLT005,2024-06-14 21:00:00,25.53,0.2414,9457.0,79.8,49.94,11.125,PARTIAL_LOAD
RDG00006641,PLT001,2024-06-15 00:00:00,44.19,0.4218,9545.0,76.19,49.87,10.914,PARTIAL_LOAD
RDG00006642,PLT002,2024-06-15 00:00:00,24.09,0.2207,9161.0,77.72,50.01,10.748,PARTIAL_LOAD
RDG00006643,PLT003,2024-06-15 00:00:00,19.79,0.1885,9523.0,77.61,50.01,10.937,PARTIAL_LOAD
RDG00006644,PLT004,2024-06-15 00:00:00,25.58,0.242,9462.0,77.51,49.92,10.949,PARTIAL_LOAD
RDG00006645,PLT005,2024-06-15 00:00:00,24.99,0.2387,9552.0,78.1,49.68,10.893,PARTIAL_LOAD
RDG00006646,PLT001,2024-06-15 03:00:00,46.88,0.4455,9503.0,80.82,50.18,10.813,PARTIAL_LOAD
RDG00006647,PLT002,2024-06-15 03:00:00,26.4,0.2471,9359.0,85.17,49.77,10.891,PARTIAL_LOAD
RDG00006648,PLT003,2024-06-15 03:00:00,21.34,0.2087,9782.0,83.69,49.82,11.13,PARTIAL_LOAD
RDG00006649,PLT004,2024-06-15 03:00:00,26.08,0.2494,9561.0,79.02,50.14,11.024,PARTIAL_LOAD
RDG00006650,PLT005,2024-06-15 03:00:00,26.17,0.2575,9840.0,81.79,50.1,10.988,PARTIAL_LOAD
RDG00006651,PLT001,2024-06-15 06:00:00,50.97,0.4844,9504.0,87.88,49.86,10.889,PARTIAL_LOAD
RDG00006652,PLT002,2024-06-15 06:00:00,26.5,0.2581,9740.0,85.47,50.07,10.731,PARTIAL_LOAD
RDG00006653,PLT003,2024-06-15 06:00:00,23.02,0.2136,9281.0,90.28,50.08,11.025,PARTIAL_LOAD
RDG00006654,PLT004,2024-06-15 06:00:00,29.32,0.275,9378.0,88.84,49.87,11.151,PARTIAL_LOAD
RDG00006655,PLT005,2024-06-15 06:00:00,30.48,0.2901,9517.0,95.25,49.99,11.157,FULL_LOAD
RDG00006656,PLT001,2024-06-15 09:00:00,53.1,0.5004,9424.0,91.55,50.01,11.22,PARTIAL_LOAD
RDG00006657,PLT002,2024-06-15 09:00:00,29.51,0.2732,9259.0,95.19,49.97,10.989,FULL_LOAD
RDG00006658,PLT003,2024-06-15 09:00:00,24.52,0.2358,9617.0,96.17,50.18,10.946,FULL_LOAD
RDG00006659,PLT004,2024-06-15 09:00:00,29.56,0.2866,9694.0,89.59,49.98,11.174,PARTIAL_LOAD
RDG00006660,PLT005,2024-06-15 09:00:00,30.12,0.286,9497.0,94.12,49.98,11.043,PARTIAL_LOAD
RDG00006661,PLT001,2024-06-15 12:00:00,57.6,0.5477,9508.0,99.3,50.06,11.091,FULL_LOAD
RDG00006662,PLT002,2024-06-15 12:00:00,0.0,0.0,0.0,0.0,49.83,11.33,OFFLINE
RDG00006663,PLT003,2024-06-15 12:00:00,25.26,0.2512,9945.0,99.07,49.95,10.827,FULL_LOAD
RDG00006664,PLT004,2024-06-15 12:00:00,32.7,0.3103,9490.0,99.11,50.11,11.006,FULL_LOAD
RDG00006665,PLT005,2024-06-15 12:00:00,30.66,0.2867,9350.0,95.82,50.0,10.84,FULL_LOAD
RDG00006666,PLT001,2024-06-15 15:00:00,56.45,0.5344,9466.0,97.33,49.98,10.944,FULL_LOAD
RDG00006667,PLT002,2024-06-15 15:00:00,29.21,0.2636,9026.0,94.21,49.95,10.96,PARTIAL_LOAD
RDG00006668,PLT003,2024-06-15 15:00:00,24.44,0.2417,9891.0,95.85,50.16,10.954,FULL_LOAD
RDG00006669,PLT004,2024-06-15 15:00:00,31.79,0.296,9310.0,96.33,49.89,10.965,FULL_LOAD
RDG00006670,PLT005,2024-06-15 15:00:00,29.55,0.2917,9870.0,92.33,50.11,10.945,PARTIAL_LOAD
RDG00006671,PLT001,2024-06-15 18:00:00,50.08,0.4706,9397.0,86.35,50.16,10.92,PARTIAL_LOAD
RDG00006672,PLT002,2024-06-15 18:00:00,27.02,0.2599,9617.0,87.15,50.02,10.808,PARTIAL_LOAD
RDG00006673,PLT003,2024-06-15 18:00:00,22.02,0.2032,9227.0,86.35,49.91,11.035,PARTIAL_LOAD
RDG00006674,PLT004,2024-06-15 18:00:00,30.73,0.2855,9290.0,93.11,49.97,10.853,PARTIAL_LOAD
RDG00006675,PLT005,2024-06-15 18:00:00,28.69,0.2805,9776.0,89.65,50.03,11.141,PARTIAL_LOAD
RDG00006676,PLT001,2024-06-15 21:00:00,44.03,0.4356,9894.0,75.91,49.92,11.166,PARTIAL_LOAD
RDG00006677,PLT002,2024-06-15 21:00:00,23.41,0.2228,9518.0,75.51,49.98,11.048,PARTIAL_LOAD
RDG00006678,PLT003,2024-06-15 21:00:00,21.66,0.2007,9265.0,84.94,49.96,10.949,PARTIAL_LOAD
RDG00006679,PLT004,2024-06-15 21:00:00,28.14,0.2699,9591.0,85.27,50.01,11.037,PARTIAL_LOAD
RDG00006680,PLT005,2024-06-15 21:00:00,26.57,0.2491,9377.0,83.02,49.97,10.837,PARTIAL_LOAD
RDG00006681,PLT001,2024-06-16 00:00:00,43.39,0.4208,9697.0,74.81,50.01,10.868,PARTIAL_LOAD
RDG00006682,PLT002,2024-06-16 00:00:00,24.93,0.2323,9318.0,80.42,50.02,10.978,PARTIAL_LOAD
RDG00006683,PLT003,2024-06-16 00:00:00,20.18,0.193,9564.0,79.14,50.18,11.216,PARTIAL_LOAD
RDG00006684,PLT004,2024-06-16 00:00:00,26.85,0.2605,9701.0,81.38,50.04,10.726,PARTIAL_LOAD
RDG00006685,PLT005,2024-06-16 00:00:00,25.54,0.23,9006.0,79.81,49.84,11.055,PARTIAL_LOAD
RDG00006686,PLT001,2024-06-16 03:00:00,43.82,0.4046,9234.0,75.55,49.89,11.037,PARTIAL_LOAD
RDG00006687,PLT002,2024-06-16 03:00:00,24.86,0.2512,10103.0,80.19,49.94,10.932,PARTIAL_LOAD
RDG00006688,PLT003,2024-06-16 03:00:00,21.38,0.196,9166.0,83.85,50.0,11.089,PARTIAL_LOAD
RDG00006689,PLT004,2024-06-16 03:00:00,0.0,0.0,0.0,0.0,49.92,11.072,OFFLINE
RDG00006690,PLT005,2024-06-16 03:00:00,24.8,0.236,9516.0,77.5,49.95,10.907,PARTIAL_LOAD
RDG00006691,PLT001,2024-06-16 06:00:00,48.94,0.4567,9331.0,84.38,49.93,11.224,PARTIAL_LOAD
RDG00006692,PLT002,2024-06-16 06:00:00,26.69,0.2543,9528.0,86.1,49.91,10.929,PARTIAL_LOAD
RDG00006693,PLT003,2024-06-16 06:00:00,23.56,0.2215,9401.0,92.4,50.0,10.869,PARTIAL_LOAD
RDG00006694,PLT004,2024-06-16 06:00:00,27.43,0.2633,9600.0,83.12,49.95,10.605,PARTIAL_LOAD
RDG00006695,PLT005,2024-06-16 06:00:00,27.65,0.2723,9849.0,86.4,49.72,10.915,PARTIAL_LOAD
RDG00006696,PLT001,2024-06-16 09:00:00,53.91,0.5276,9786.0,92.95,50.12,10.937,PARTIAL_LOAD
RDG00006697,PLT002,2024-06-16 09:00:00,29.91,0.285,9529.0,96.47,50.16,10.919,FULL_LOAD
RDG00006698,PLT003,2024-06-16 09:00:00,24.54,0.2346,9559.0,96.24,49.93,11.017,FULL_LOAD
RDG00006699,PLT004,2024-06-16 09:00:00,31.59,0.3126,9897.0,95.74,49.92,11.031,FULL_LOAD
RDG00006700,PLT005,2024-06-16 09:00:00,27.76,0.2721,9803.0,86.75,50.1,11.057,PARTIAL_LOAD
RDG00006701,PLT001,2024-06-16 12:00:00,0.0,0.0,0.0,0.0,49.77,10.922,OFFLINE
RDG00006702,PLT002,2024-06-16 12:00:00,29.99,0.2968,9896.0,96.73,49.99,11.027,FULL_LOAD
RDG00006703,PLT003,2024-06-16 12:00:00,25.5,0.2448,9601.0,100.0,50.1,10.842,FULL_LOAD
RDG00006704,PLT004,2024-06-16 12:00:00,32.28,0.2991,9267.0,97.82,49.88,11.118,FULL_LOAD
RDG00006705,PLT005,2024-06-16 12:00:00,30.81,0.2992,9711.0,96.28,49.86,10.901,FULL_LOAD
RDG00006706,PLT001,2024-06-16 15:00:00,54.53,0.5225,9582.0,94.01,49.96,11.02,PARTIAL_LOAD
RDG00006707,PLT002,2024-06-16 15:00:00,28.46,0.2656,9332.0,91.8,50.19,10.912,PARTIAL_LOAD
RDG00006708,PLT003,2024-06-16 15:00:00,24.98,0.2399,9602.0,97.96,49.98,11.067,FULL_LOAD
RDG00006709,PLT004,2024-06-16 15:00:00,32.53,0.3102,9535.0,98.59,50.06,10.973,FULL_LOAD
RDG00006710,PLT005,2024-06-16 15:00:00,31.86,0.3044,9553.0,99.55,50.03,11.141,FULL_LOAD
RDG00006711,PLT001,2024-06-16 18:00:00,52.4,0.5002,9545.0,90.34,49.84,10.875,PARTIAL_LOAD
RDG00006712,PLT002,2024-06-16 18:00:00,25.4,0.2531,9964.0,81.92,49.9,10.999,PARTIAL_LOAD
RDG00006713,PLT003,2024-06-16 18:00:00,23.24,0.2363,10166.0,91.12,49.9,10.977,PARTIAL_LOAD
RDG00006714,PLT004,2024-06-16 18:00:00,28.88,0.2641,9144.0,87.5,50.26,10.752,PARTIAL_LOAD
RDG00006715,PLT005,2024-06-16 18:00:00,28.47,0.2685,9430.0,88.96,49.9,11.379,PARTIAL_LOAD
RDG00006716,PLT001,2024-06-16 21:00:00,49.96,0.4845,9697.0,86.14,50.1,11.084,PARTIAL_LOAD
RDG00006717,PLT002,2024-06-16 21:00:00,26.18,0.2498,9543.0,84.45,49.84,11.173,PARTIAL_LOAD
RDG00006718,PLT003,2024-06-16 21:00:00,22.39,0.2058,9192.0,87.79,49.99,11.171,PARTIAL_LOAD
RDG00006719,PLT004,2024-06-16 21:00:00,25.46,0.2434,9559.0,77.15,50.07,10.735,PARTIAL_LOAD
RDG00006720,PLT005,2024-06-16 21:00:00,24.97,0.2332,9340.0,78.03,50.0,10.963,PARTIAL_LOAD
RDG00006721,PLT001,2024-06-17 00:00:00,45.71,0.4401,9628.0,78.81,50.11,10.667,PARTIAL_LOAD
RDG00006722,PLT002,2024-06-17 00:00:00,23.79,0.226,9499.0,76.74,50.01,11.107,PARTIAL_LOAD
RDG00006723,PLT003,2024-06-17 00:00:00,19.44,0.1872,9629.0,76.24,50.21,10.841,PARTIAL_LOAD
RDG00006724,PLT004,2024-06-17 00:00:00,25.71,0.2391,9300.0,77.9,49.82,11.43,PARTIAL_LOAD
RDG00006725,PLT005,2024-06-17 00:00:00,25.12,0.239,9515.0,78.49,49.75,10.956,PARTIAL_LOAD
RDG00006726,PLT001,2024-06-17 03:00:00,47.55,0.4367,9184.0,81.99,50.0,10.963,PARTIAL_LOAD
RDG00006727,PLT002,2024-06-17 03:00:00,24.75,0.2348,9487.0,79.84,49.9,10.909,PARTIAL_LOAD
RDG00006728,PLT003,2024-06-17 03:00:00,20.56,0.1983,9645.0,80.65,49.95,10.945,PARTIAL_LOAD
RDG00006729,PLT004,2024-06-17 03:00:00,28.04,0.2599,9270.0,84.98,50.1,10.699,PARTIAL_LOAD
RDG00006730,PLT005,2024-06-17 03:00:00,25.61,0.2449,9564.0,80.02,50.13,11.112,PARTIAL_LOAD
RDG00006731,PLT001,2024-06-17 06:00:00,49.28,0.4565,9263.0,84.97,49.92,10.959,PARTIAL_LOAD
RDG00006732,PLT002,2024-06-17 06:00:00,28.29,0.2696,9531.0,91.26,50.07,10.911,PARTIAL_LOAD
RDG00006733,PLT003,2024-06-17 06:00:00,22.79,0.2161,9484.0,89.36,50.03,10.757,PARTIAL_LOAD
RDG00006734,PLT004,2024-06-17 06:00:00,29.36,0.2847,9697.0,88.96,50.14,11.009,PARTIAL_LOAD
RDG00006735,PLT005,2024-06-17 06:00:00,28.81,0.273,9476.0,90.04,50.03,11.056,PARTIAL_LOAD
RDG00006736,PLT001,2024-06-17 09:00:00,53.88,0.4979,9240.0,92.89,50.0,10.892,PARTIAL_LOAD
RDG00006737,PLT002,2024-06-17 09:00:00,28.74,0.2728,9492.0,92.72,50.15,11.088,PARTIAL_LOAD
RDG00006738,PLT003,2024-06-17 09:00:00,25.5,0.2439,9566.0,100.0,49.99,11.065,FULL_LOAD
RDG00006739,PLT004,2024-06-17 09:00:00,31.24,0.2976,9525.0,94.66,49.89,11.397,PARTIAL_LOAD
RDG00006740,PLT005,2024-06-17 09:00:00,30.18,0.2833,9386.0,94.31,50.07,11.224,PARTIAL_LOAD
RDG00006741,PLT001,2024-06-17 12:00:00,58.0,0.5432,9365.0,100.0,50.12,11.33,FULL_LOAD
RDG00006742,PLT002,2024-06-17 12:00:00,29.36,0.2832,9647.0,94.71,49.94,11.006,PARTIAL_LOAD
RDG00006743,PLT003,2024-06-17 12:00:00,0.0,0.0,0.0,0.0,49.96,11.146,OFFLINE
RDG00006744,PLT004,2024-06-17 12:00:00,33.0,0.3159,9573.0,100.0,50.0,10.754,FULL_LOAD
RDG00006745,PLT005,2024-06-17 12:00:00,31.51,0.2955,9377.0,98.48,50.1,11.006,FULL_LOAD
RDG00006746,PLT001,2024-06-17 15:00:00,55.95,0.5321,9510.0,96.47,49.96,10.916,FULL_LOAD
RDG00006747,PLT002,2024-06-17 15:00:00,30.09,0.2785,9254.0,97.08,49.96,10.69,FULL_LOAD
RDG00006748,PLT003,2024-06-17 15:00:00,24.68,0.2376,9629.0,96.8,50.1,11.022,FULL_LOAD
RDG00006749,PLT004,2024-06-17 15:00:00,30.13,0.2866,9513.0,91.31,49.77,11.063,PARTIAL_LOAD
RDG00006750,PLT005,2024-06-17 15:00:00,30.74,0.2892,9408.0,96.05,49.88,11.248,FULL_LOAD
RDG00006751,PLT001,2024-06-17 18:00:00,52.22,0.4917,9415.0,90.04,50.02,10.807,PARTIAL_LOAD
RDG00006752,PLT002,2024-06-17 18:00:00,26.41,0.2581,9771.0,85.18,50.04,11.005,PARTIAL_LOAD
RDG00006753,PLT003,2024-06-17 18:00:00,24.03,0.2328,9688.0,94.22,50.01,10.792,PARTIAL_LOAD
RDG00006754,PLT004,2024-06-17 18:00:00,28.61,0.2743,9586.0,86.71,50.09,11.022,PARTIAL_LOAD
RDG00006755,PLT005,2024-06-17 18:00:00,28.38,0.269,9479.0,88.68,49.93,11.039,PARTIAL_LOAD
RDG00006756,PLT001,2024-06-17 21:00:00,44.79,0.443,9890.0,77.23,50.02,10.826,PARTIAL_LOAD
RDG00006757,PLT002,2024-06-17 21:00:00,25.98,0.2496,9607.0,83.82,49.9,11.192,PARTIAL_LOAD
RDG00006758,PLT003,2024-06-17 21:00:00,21.54,0.2069,9604.0,84.46,49.94,10.971,PARTIAL_LOAD
RDG00006759,PLT004,2024-06-17 21:00:00,26.74,0.247,9237.0,81.02,50.03,10.915,PARTIAL_LOAD
RDG00006760,PLT005,2024-06-17 21:00:00,27.89,0.2618,9388.0,87.15,50.01,10.908,PARTIAL_LOAD
RDG00006761,PLT001,2024-06-18 00:00:00,41.8,0.3962,9478.0,72.07,50.12,11.222,PARTIAL_LOAD
RDG00006762,PLT002,2024-06-18 00:00:00,25.0,0.233,9320.0,80.64,50.04,10.857,PARTIAL_LOAD
RDG00006763,PLT003,2024-06-18 00:00:00,19.27,0.1845,9577.0,75.55,49.98,11.045,PARTIAL_LOAD
RDG00006764,PLT004,2024-06-18 00:00:00,25.5,0.2273,8913.0,77.26,50.0,10.797,PARTIAL_LOAD
RDG00006765,PLT005,2024-06-18 00:00:00,25.11,0.2453,9769.0,78.47,50.0,11.387,PARTIAL_LOAD
RDG00006766,PLT001,2024-06-18 03:00:00,46.94,0.437,9309.0,80.94,50.04,11.099,PARTIAL_LOAD
RDG00006767,PLT002,2024-06-18 03:00:00,24.66,0.236,9569.0,79.55,49.89,10.933,PARTIAL_LOAD
RDG00006768,PLT003,2024-06-18 03:00:00,20.59,0.1969,9561.0,80.74,50.25,10.875,PARTIAL_LOAD
RDG00006769,PLT004,2024-06-18 03:00:00,27.31,0.2541,9306.0,82.77,49.99,11.202,PARTIAL_LOAD
RDG00006770,PLT005,2024-06-18 03:00:00,25.43,0.24,9437.0,79.47,50.01,10.755,PARTIAL_LOAD
RDG00006771,PLT001,2024-06-18 06:00:00,52.27,0.4975,9517.0,90.13,49.94,11.061,PARTIAL_LOAD
RDG00006772,PLT002,2024-06-18 06:00:00,28.26,0.2726,9645.0,91.15,50.06,10.824,PARTIAL_LOAD
RDG00006773,PLT003,2024-06-18 06:00:00,23.08,0.2204,9551.0,90.52,50.17,10.96,PARTIAL_LOAD
RDG00006774,PLT004,2024-06-18 06:00:00,28.83,0.2824,9795.0,87.37,49.95,10.885,PARTIAL_LOAD
RDG00006775,PLT005,2024-06-18 06:00:00,28.98,0.2762,9530.0,90.57,50.1,10.911,PARTIAL_LOAD
RDG00006776,PLT001,2024-06-18 09:00:00,55.43,0.53,9561.0,95.57,50.0,11.116,FULL_LOAD
RDG00006777,PLT002,2024-06-18 09:00:00,28.87,0.2724,9436.0,93.12,50.05,11.034,PARTIAL_LOAD
RDG00006778,PLT003,2024-06-18 09:00:00,0.0,0.0,0.0,0.0,49.93,11.035,OFFLINE
RDG00006779,PLT004,2024-06-18 09:00:00,32.1,0.3017,9399.0,97.27,49.89,10.938,FULL_LOAD
RDG00006780,PLT005,2024-06-18 09:00:00,32.0,0.3006,9394.0,100.0,49.9,11.033,FULL_LOAD
RDG00006781,PLT001,2024-06-18 12:00:00,58.0,0.5429,9360.0,100.0,50.07,11.081,FULL_LOAD
RDG00006782,PLT002,2024-06-18 12:00:00,30.4,0.2875,9456.0,98.05,49.83,11.159,FULL_LOAD
RDG00006783,PLT003,2024-06-18 12:00:00,23.89,0.2306,9653.0,93.7,50.1,10.905,PARTIAL_LOAD
RDG00006784,PLT004,2024-06-18 12:00:00,32.17,0.3079,9570.0,97.47,50.14,10.818,FULL_LOAD
RDG00006785,PLT005,2024-06-18 12:00:00,32.0,0.3003,9385.0,100.0,49.88,10.974,FULL_LOAD
RDG00006786,PLT001,2024-06-18 15:00:00,56.6,0.5385,9515.0,97.58,49.95,11.15,FULL_LOAD
RDG00006787,PLT002,2024-06-18 15:00:00,29.58,0.2734,9243.0,95.42,50.24,10.839,FULL_LOAD
RDG00006788,PLT003,2024-06-18 15:00:00,25.08,0.227,9050.0,98.35,49.91,11.096,FULL_LOAD
RDG00006789,PLT004,2024-06-18 15:00:00,31.1,0.2898,9318.0,94.24,50.04,10.835,PARTIAL_LOAD
RDG00006790,PLT005,2024-06-18 15:00:00,30.27,0.2914,9628.0,94.59,49.89,11.001,PARTIAL_LOAD
RDG00006791,PLT001,2024-06-18 18:00:00,52.34,0.4957,9470.0,90.24,50.14,11.131,PARTIAL_LOAD
RDG00006792,PLT002,2024-06-18 18:00:00,26.51,0.2525,9525.0,85.52,50.07,10.705,PARTIAL_LOAD
